,state,district,category,type,date,crimes
12699,Selangor,Klang Selatan,assault,robbery_gang_armed,2019,0
12700,Selangor,Klang Selatan,assault,robbery_gang_armed,2020,0
12701,Selangor,Klang Selatan,assault,robbery_gang_armed,2021,0
12702,Selangor,Klang Selatan,assault,robbery_gang_armed,2022,0
12703,Selangor,Klang Selatan,assault,robbery_gang_armed,2023,0
12704,Selangor,Klang Selatan,assault,robbery_gang_unarmed,2016,376
12705,Selangor,Klang Selatan,assault,robbery_gang_unarmed,2017,338
12706,Selangor,Klang Selatan,assault,robbery_gang_unarmed,2018,282
12707,Selangor,Klang Selatan,assault,robbery_gang_unarmed,2019,223
12708,Selangor,Klang Selatan,assault,robbery_gang_unarmed,2020,76
12709,Selangor,Klang Selatan,assault,robbery_gang_unarmed,2021,234
12710,Selangor,Klang Selatan,assault,robbery_gang_unarmed,2022,91
12711,Selangor,Klang Selatan,assault,robbery_gang_unarmed,2023,99
12712,Selangor,Klang Selatan,assault,robbery_solo_armed,2016,0
12713,Selangor,Klang Selatan,assault,robbery_solo_armed,2017,0
12714,Selangor,Klang Selatan,assault,robbery_solo_armed,2018,0
12715,Selangor,Klang Selatan,assault,robbery_solo_armed,2019,0
12716,Selangor,Klang Selatan,assault,robbery_solo_armed,2020,0
12717,Selangor,Klang Selatan,assault,robbery_solo_armed,2021,0
12718,Selangor,Klang Selatan,assault,robbery_solo_armed,2022,0
12719,Selangor,Klang Selatan,assault,robbery_solo_armed,2023,1
12720,Selangor,Klang Selatan,assault,robbery_solo_unarmed,2016,82
12721,Selangor,Klang Selatan,assault,robbery_solo_unarmed,2017,84
12722,Selangor,Klang Selatan,assault,robbery_solo_unarmed,2018,92
12723,Selangor,Klang Selatan,assault,robbery_solo_unarmed,2019,86
12724,Selangor,Klang Selatan,assault,robbery_solo_unarmed,2020,180
12725,Selangor,Klang Selatan,assault,robbery_solo_unarmed,2021,102
12726,Selangor,Klang Selatan,assault,robbery_solo_unarmed,2022,74
12727,Selangor,Klang Selatan,assault,robbery_solo_unarmed,2023,52
12728,Selangor,Klang Selatan,property,break_in,2016,372
12729,Selangor,Klang Selatan,property,break_in,2017,448
12730,Selangor,Klang Selatan,property,break_in,2018,389
12731,Selangor,Klang Selatan,property,break_in,2019,303
12732,Selangor,Klang Selatan,property,break_in,2020,292
12733,Selangor,Klang Selatan,property,break_in,2021,394
12734,Selangor,Klang Selatan,property,break_in,2022,281
12735,Selangor,Klang Selatan,property,break_in,2023,253
12736,Selangor,Klang Selatan,property,theft_other,2016,251
12737,Selangor,Klang Selatan,property,theft_other,2017,218
12738,Selangor,Klang Selatan,property,theft_other,2018,252
12739,Selangor,Klang Selatan,property,theft_other,2019,257
12740,Selangor,Klang Selatan,property,theft_other,2020,208
12741,Selangor,Klang Selatan,property,theft_other,2021,481
12742,Selangor,Klang Selatan,property,theft_other,2022,274
12743,Selangor,Klang Selatan,property,theft_other,2023,310
12744,Selangor,Klang Selatan,property,theft_vehicle_lorry,2016,86
12745,Selangor,Klang Selatan,property,theft_vehicle_lorry,2017,75
12746,Selangor,Klang Selatan,property,theft_vehicle_lorry,2018,47
12747,Selangor,Klang Selatan,property,theft_vehicle_lorry,2019,33
12748,Selangor,Klang Selatan,property,theft_vehicle_lorry,2020,29
12749,Selangor,Klang Selatan,property,theft_vehicle_lorry,2021,31
12750,Selangor,Klang Selatan,property,theft_vehicle_lorry,2022,31
12751,Selangor,Klang Selatan,property,theft_vehicle_lorry,2023,31
12752,Selangor,Klang Selatan,property,theft_vehicle_motorcar,2016,277
12753,Selangor,Klang Selatan,property,theft_vehicle_motorcar,2017,198
12754,Selangor,Klang Selatan,property,theft_vehicle_motorcar,2018,206
12755,Selangor,Klang Selatan,property,theft_vehicle_motorcar,2019,161
12756,Selangor,Klang Selatan,property,theft_vehicle_motorcar,2020,144
12757,Selangor,Klang Selatan,property,theft_vehicle_motorcar,2021,89
12758,Selangor,Klang Selatan,property,theft_vehicle_motorcar,2022,111
12759,Selangor,Klang Selatan,property,theft_vehicle_motorcar,2023,106
12760,Selangor,Klang Selatan,property,theft_vehicle_motorcycle,2016,718
12761,Selangor,Klang Selatan,property,theft_vehicle_motorcycle,2017,671
12762,Selangor,Klang Selatan,property,theft_vehicle_motorcycle,2018,531
12763,Selangor,Klang Selatan,property,theft_vehicle_motorcycle,2019,492
12764,Selangor,Klang Selatan,property,theft_vehicle_motorcycle,2020,383
12765,Selangor,Klang Selatan,property,theft_vehicle_motorcycle,2021,254
12766,Selangor,Klang Selatan,property,theft_vehicle_motorcycle,2022,284
12767,Selangor,Klang Selatan,property,theft_vehicle_motorcycle,2023,299
12768,Selangor,Klang Utara,assault,causing_injury,2016,90
12769,Selangor,Klang Utara,assault,causing_injury,2017,83
12770,Selangor,Klang Utara,assault,causing_injury,2018,96
12771,Selangor,Klang Utara,assault,causing_injury,2019,68
12772,Selangor,Klang Utara,assault,causing_injury,2020,77
12773,Selangor,Klang Utara,assault,causing_injury,2021,89
12774,Selangor,Klang Utara,assault,causing_injury,2022,93
12775,Selangor,Klang Utara,assault,causing_injury,2023,85
12776,Selangor,Klang Utara,assault,murder,2016,13
12777,Selangor,Klang Utara,assault,murder,2017,3
12778,Selangor,Klang Utara,assault,murder,2018,6
12779,Selangor,Klang Utara,assault,murder,2019,7
12780,Selangor,Klang Utara,assault,murder,2020,3
12781,Selangor,Klang Utara,assault,murder,2021,5
12782,Selangor,Klang Utara,assault,murder,2022,3
12783,Selangor,Klang Utara,assault,murder,2023,8
12784,Selangor,Klang Utara,assault,rape,2016,17
12785,Selangor,Klang Utara,assault,rape,2017,16
12786,Selangor,Klang Utara,assault,rape,2018,12
12787,Selangor,Klang Utara,assault,rape,2019,15
12788,Selangor,Klang Utara,assault,rape,2020,20
12789,Selangor,Klang Utara,assault,rape,2021,20
12790,Selangor,Klang Utara,assault,rape,2022,20
12791,Selangor,Klang Utara,assault,rape,2023,24
12792,Selangor,Klang Utara,assault,robbery_gang_armed,2016,0
12793,Selangor,Klang Utara,assault,robbery_gang_armed,2017,0
12794,Selangor,Klang Utara,assault,robbery_gang_armed,2018,2
12795,Selangor,Klang Utara,assault,robbery_gang_armed,2019,0
12796,Selangor,Klang Utara,assault,robbery_gang_armed,2020,0
12797,Selangor,Klang Utara,assault,robbery_gang_armed,2021,0
12798,Selangor,Klang Utara,assault,robbery_gang_armed,2022,0
12799,Selangor,Klang Utara,assault,robbery_gang_armed,2023,0
12800,Selangor,Klang Utara,assault,robbery_gang_unarmed,2016,265
12801,Selangor,Klang Utara,assault,robbery_gang_unarmed,2017,244
12802,Selangor,Klang Utara,assault,robbery_gang_unarmed,2018,126
12803,Selangor,Klang Utara,assault,robbery_gang_unarmed,2019,133
12804,Selangor,Klang Utara,assault,robbery_gang_unarmed,2020,53
12805,Selangor,Klang Utara,assault,robbery_gang_unarmed,2021,115
12806,Selangor,Klang Utara,assault,robbery_gang_unarmed,2022,89
12807,Selangor,Klang Utara,assault,robbery_gang_unarmed,2023,120
12808,Selangor,Klang Utara,assault,robbery_solo_armed,2016,0
12809,Selangor,Klang Utara,assault,robbery_solo_armed,2017,0
12810,Selangor,Klang Utara,assault,robbery_solo_armed,2018,0
12811,Selangor,Klang Utara,assault,robbery_solo_armed,2019,2
12812,Selangor,Klang Utara,assault,robbery_solo_armed,2020,1
12813,Selangor,Klang Utara,assault,robbery_solo_armed,2021,0
12814,Selangor,Klang Utara,assault,robbery_solo_armed,2022,0
12815,Selangor,Klang Utara,assault,robbery_solo_armed,2023,0
12816,Selangor,Klang Utara,assault,robbery_solo_unarmed,2016,54
12817,Selangor,Klang Utara,assault,robbery_solo_unarmed,2017,46
12818,Selangor,Klang Utara,assault,robbery_solo_unarmed,2018,31
12819,Selangor,Klang Utara,assault,robbery_solo_unarmed,2019,35
12820,Selangor,Klang Utara,assault,robbery_solo_unarmed,2020,146
12821,Selangor,Klang Utara,assault,robbery_solo_unarmed,2021,53
12822,Selangor,Klang Utara,assault,robbery_solo_unarmed,2022,46
12823,Selangor,Klang Utara,assault,robbery_solo_unarmed,2023,41
12824,Selangor,Klang Utara,property,break_in,2016,287
12825,Selangor,Klang Utara,property,break_in,2017,165
12826,Selangor,Klang Utara,property,break_in,2018,146
12827,Selangor,Klang Utara,property,break_in,2019,191
12828,Selangor,Klang Utara,property,break_in,2020,172
12829,Selangor,Klang Utara,property,break_in,2021,198
12830,Selangor,Klang Utara,property,break_in,2022,169
12831,Selangor,Klang Utara,property,break_in,2023,177
12832,Selangor,Klang Utara,property,theft_other,2016,214
12833,Selangor,Klang Utara,property,theft_other,2017,207
12834,Selangor,Klang Utara,property,theft_other,2018,172
12835,Selangor,Klang Utara,property,theft_other,2019,173
12836,Selangor,Klang Utara,property,theft_other,2020,169
12837,Selangor,Klang Utara,property,theft_other,2021,184
12838,Selangor,Klang Utara,property,theft_other,2022,201
12839,Selangor,Klang Utara,property,theft_other,2023,207
12840,Selangor,Klang Utara,property,theft_vehicle_lorry,2016,66
12841,Selangor,Klang Utara,property,theft_vehicle_lorry,2017,55
12842,Selangor,Klang Utara,property,theft_vehicle_lorry,2018,23
12843,Selangor,Klang Utara,property,theft_vehicle_lorry,2019,14
12844,Selangor,Klang Utara,property,theft_vehicle_lorry,2020,11
12845,Selangor,Klang Utara,property,theft_vehicle_lorry,2021,15
12846,Selangor,Klang Utara,property,theft_vehicle_lorry,2022,20
12847,Selangor,Klang Utara,property,theft_vehicle_lorry,2023,16
12848,Selangor,Klang Utara,property,theft_vehicle_motorcar,2016,166
12849,Selangor,Klang Utara,property,theft_vehicle_motorcar,2017,141
12850,Selangor,Klang Utara,property,theft_vehicle_motorcar,2018,122
12851,Selangor,Klang Utara,property,theft_vehicle_motorcar,2019,99
12852,Selangor,Klang Utara,property,theft_vehicle_motorcar,2020,71
12853,Selangor,Klang Utara,property,theft_vehicle_motorcar,2021,52
12854,Selangor,Klang Utara,property,theft_vehicle_motorcar,2022,32
12855,Selangor,Klang Utara,property,theft_vehicle_motorcar,2023,43
12856,Selangor,Klang Utara,property,theft_vehicle_motorcycle,2016,471
12857,Selangor,Klang Utara,property,theft_vehicle_motorcycle,2017,423
12858,Selangor,Klang Utara,property,theft_vehicle_motorcycle,2018,312
12859,Selangor,Klang Utara,property,theft_vehicle_motorcycle,2019,224
12860,Selangor,Klang Utara,property,theft_vehicle_motorcycle,2020,197
12861,Selangor,Klang Utara,property,theft_vehicle_motorcycle,2021,110
12862,Selangor,Klang Utara,property,theft_vehicle_motorcycle,2022,143
12863,Selangor,Klang Utara,property,theft_vehicle_motorcycle,2023,157
12864,Selangor,Kuala Langat,assault,causing_injury,2016,57
12865,Selangor,Kuala Langat,assault,causing_injury,2017,60
12866,Selangor,Kuala Langat,assault,causing_injury,2018,58
12867,Selangor,Kuala Langat,assault,causing_injury,2019,50
12868,Selangor,Kuala Langat,assault,causing_injury,2020,52
12869,Selangor,Kuala Langat,assault,causing_injury,2021,55
12870,Selangor,Kuala Langat,assault,causing_injury,2022,35
12871,Selangor,Kuala Langat,assault,causing_injury,2023,52
12872,Selangor,Kuala Langat,assault,murder,2016,6
12873,Selangor,Kuala Langat,assault,murder,2017,2
12874,Selangor,Kuala Langat,assault,murder,2018,5
12875,Selangor,Kuala Langat,assault,murder,2019,5
12876,Selangor,Kuala Langat,assault,murder,2020,3
12877,Selangor,Kuala Langat,assault,murder,2021,7
12878,Selangor,Kuala Langat,assault,murder,2022,3
12879,Selangor,Kuala Langat,assault,murder,2023,2
12880,Selangor,Kuala Langat,assault,rape,2016,8
12881,Selangor,Kuala Langat,assault,rape,2017,10
12882,Selangor,Kuala Langat,assault,rape,2018,8
12883,Selangor,Kuala Langat,assault,rape,2019,24
12884,Selangor,Kuala Langat,assault,rape,2020,27
12885,Selangor,Kuala Langat,assault,rape,2021,14
12886,Selangor,Kuala Langat,assault,rape,2022,12
12887,Selangor,Kuala Langat,assault,rape,2023,17
12888,Selangor,Kuala Langat,assault,robbery_gang_armed,2016,1
12889,Selangor,Kuala Langat,assault,robbery_gang_armed,2017,0
12890,Selangor,Kuala Langat,assault,robbery_gang_armed,2018,0
12891,Selangor,Kuala Langat,assault,robbery_gang_armed,2019,0
12892,Selangor,Kuala Langat,assault,robbery_gang_armed,2020,0
12893,Selangor,Kuala Langat,assault,robbery_gang_armed,2021,0
12894,Selangor,Kuala Langat,assault,robbery_gang_armed,2022,0
12895,Selangor,Kuala Langat,assault,robbery_gang_armed,2023,0
12896,Selangor,Kuala Langat,assault,robbery_gang_unarmed,2016,70
12897,Selangor,Kuala Langat,assault,robbery_gang_unarmed,2017,75
12898,Selangor,Kuala Langat,assault,robbery_gang_unarmed,2018,52
12899,Selangor,Kuala Langat,assault,robbery_gang_unarmed,2019,58
12900,Selangor,Kuala Langat,assault,robbery_gang_unarmed,2020,22
12901,Selangor,Kuala Langat,assault,robbery_gang_unarmed,2021,64
12902,Selangor,Kuala Langat,assault,robbery_gang_unarmed,2022,43
12903,Selangor,Kuala Langat,assault,robbery_gang_unarmed,2023,39
12904,Selangor,Kuala Langat,assault,robbery_solo_armed,2016,0
12905,Selangor,Kuala Langat,assault,robbery_solo_armed,2017,0
12906,Selangor,Kuala Langat,assault,robbery_solo_armed,2018,0
12907,Selangor,Kuala Langat,assault,robbery_solo_armed,2019,0
12908,Selangor,Kuala Langat,assault,robbery_solo_armed,2020,0
12909,Selangor,Kuala Langat,assault,robbery_solo_armed,2021,0
12910,Selangor,Kuala Langat,assault,robbery_solo_armed,2022,0
12911,Selangor,Kuala Langat,assault,robbery_solo_armed,2023,1
12912,Selangor,Kuala Langat,assault,robbery_solo_unarmed,2016,16
12913,Selangor,Kuala Langat,assault,robbery_solo_unarmed,2017,4
12914,Selangor,Kuala Langat,assault,robbery_solo_unarmed,2018,6
12915,Selangor,Kuala Langat,assault,robbery_solo_unarmed,2019,13
12916,Selangor,Kuala Langat,assault,robbery_solo_unarmed,2020,49
12917,Selangor,Kuala Langat,assault,robbery_solo_unarmed,2021,25
12918,Selangor,Kuala Langat,assault,robbery_solo_unarmed,2022,20
12919,Selangor,Kuala Langat,assault,robbery_solo_unarmed,2023,11
12920,Selangor,Kuala Langat,property,break_in,2016,78
12921,Selangor,Kuala Langat,property,break_in,2017,80
12922,Selangor,Kuala Langat,property,break_in,2018,43
12923,Selangor,Kuala Langat,property,break_in,2019,41
12924,Selangor,Kuala Langat,property,break_in,2020,33
12925,Selangor,Kuala Langat,property,break_in,2021,80
12926,Selangor,Kuala Langat,property,break_in,2022,116
12927,Selangor,Kuala Langat,property,break_in,2023,51
12928,Selangor,Kuala Langat,property,theft_other,2016,89
12929,Selangor,Kuala Langat,property,theft_other,2017,80
12930,Selangor,Kuala Langat,property,theft_other,2018,74
12931,Selangor,Kuala Langat,property,theft_other,2019,66
12932,Selangor,Kuala Langat,property,theft_other,2020,85
12933,Selangor,Kuala Langat,property,theft_other,2021,110
12934,Selangor,Kuala Langat,property,theft_other,2022,138
12935,Selangor,Kuala Langat,property,theft_other,2023,124
12936,Selangor,Kuala Langat,property,theft_vehicle_lorry,2016,29
12937,Selangor,Kuala Langat,property,theft_vehicle_lorry,2017,22
12938,Selangor,Kuala Langat,property,theft_vehicle_lorry,2018,17
12939,Selangor,Kuala Langat,property,theft_vehicle_lorry,2019,7
12940,Selangor,Kuala Langat,property,theft_vehicle_lorry,2020,12
12941,Selangor,Kuala Langat,property,theft_vehicle_lorry,2021,6
12942,Selangor,Kuala Langat,property,theft_vehicle_lorry,2022,7
12943,Selangor,Kuala Langat,property,theft_vehicle_lorry,2023,9
12944,Selangor,Kuala Langat,property,theft_vehicle_motorcar,2016,34
12945,Selangor,Kuala Langat,property,theft_vehicle_motorcar,2017,33
12946,Selangor,Kuala Langat,property,theft_vehicle_motorcar,2018,30
12947,Selangor,Kuala Langat,property,theft_vehicle_motorcar,2019,24
12948,Selangor,Kuala Langat,property,theft_vehicle_motorcar,2020,15
12949,Selangor,Kuala Langat,property,theft_vehicle_motorcar,2021,13
12950,Selangor,Kuala Langat,property,theft_vehicle_motorcar,2022,15
12951,Selangor,Kuala Langat,property,theft_vehicle_motorcar,2023,20
12952,Selangor,Kuala Langat,property,theft_vehicle_motorcycle,2016,364
12953,Selangor,Kuala Langat,property,theft_vehicle_motorcycle,2017,275
12954,Selangor,Kuala Langat,property,theft_vehicle_motorcycle,2018,231
12955,Selangor,Kuala Langat,property,theft_vehicle_motorcycle,2019,202
12956,Selangor,Kuala Langat,property,theft_vehicle_motorcycle,2020,182
12957,Selangor,Kuala Langat,property,theft_vehicle_motorcycle,2021,135
12958,Selangor,Kuala Langat,property,theft_vehicle_motorcycle,2022,131
12959,Selangor,Kuala Langat,property,theft_vehicle_motorcycle,2023,142
12960,Selangor,Kuala Selangor,assault,causing_injury,2016,24
12961,Selangor,Kuala Selangor,assault,causing_injury,2017,21
12962,Selangor,Kuala Selangor,assault,causing_injury,2018,22
12963,Selangor,Kuala Selangor,assault,causing_injury,2019,40
12964,Selangor,Kuala Selangor,assault,causing_injury,2020,37
12965,Selangor,Kuala Selangor,assault,causing_injury,2021,47
12966,Selangor,Kuala Selangor,assault,causing_injury,2022,35
12967,Selangor,Kuala Selangor,assault,causing_injury,2023,39
12968,Selangor,Kuala Selangor,assault,murder,2016,3
12969,Selangor,Kuala Selangor,assault,murder,2017,6
12970,Selangor,Kuala Selangor,assault,murder,2018,3
12971,Selangor,Kuala Selangor,assault,murder,2019,1
12972,Selangor,Kuala Selangor,assault,murder,2020,3
12973,Selangor,Kuala Selangor,assault,murder,2021,4
12974,Selangor,Kuala Selangor,assault,murder,2022,3
12975,Selangor,Kuala Selangor,assault,murder,2023,1
12976,Selangor,Kuala Selangor,assault,rape,2016,18
12977,Selangor,Kuala Selangor,assault,rape,2017,8
12978,Selangor,Kuala Selangor,assault,rape,2018,12
12979,Selangor,Kuala Selangor,assault,rape,2019,14
12980,Selangor,Kuala Selangor,assault,rape,2020,14
12981,Selangor,Kuala Selangor,assault,rape,2021,14
12982,Selangor,Kuala Selangor,assault,rape,2022,22
12983,Selangor,Kuala Selangor,assault,rape,2023,8
12984,Selangor,Kuala Selangor,assault,robbery_gang_armed,2016,0
12985,Selangor,Kuala Selangor,assault,robbery_gang_armed,2017,0
12986,Selangor,Kuala Selangor,assault,robbery_gang_armed,2018,1
12987,Selangor,Kuala Selangor,assault,robbery_gang_armed,2019,0
12988,Selangor,Kuala Selangor,assault,robbery_gang_armed,2020,0
12989,Selangor,Kuala Selangor,assault,robbery_gang_armed,2021,0
12990,Selangor,Kuala Selangor,assault,robbery_gang_armed,2022,0
12991,Selangor,Kuala Selangor,assault,robbery_gang_armed,2023,2
12992,Selangor,Kuala Selangor,assault,robbery_gang_unarmed,2016,68
12993,Selangor,Kuala Selangor,assault,robbery_gang_unarmed,2017,52
12994,Selangor,Kuala Selangor,assault,robbery_gang_unarmed,2018,30
12995,Selangor,Kuala Selangor,assault,robbery_gang_unarmed,2019,22
12996,Selangor,Kuala Selangor,assault,robbery_gang_unarmed,2020,9
12997,Selangor,Kuala Selangor,assault,robbery_gang_unarmed,2021,36
12998,Selangor,Kuala Selangor,assault,robbery_gang_unarmed,2022,22
12999,Selangor,Kuala Selangor,assault,robbery_gang_unarmed,2023,21
13000,Selangor,Kuala Selangor,assault,robbery_solo_armed,2016,0
13001,Selangor,Kuala Selangor,assault,robbery_solo_armed,2017,0
13002,Selangor,Kuala Selangor,assault,robbery_solo_armed,2018,0
13003,Selangor,Kuala Selangor,assault,robbery_solo_armed,2019,0
13004,Selangor,Kuala Selangor,assault,robbery_solo_armed,2020,0
13005,Selangor,Kuala Selangor,assault,robbery_solo_armed,2021,0
13006,Selangor,Kuala Selangor,assault,robbery_solo_armed,2022,0
13007,Selangor,Kuala Selangor,assault,robbery_solo_armed,2023,0
13008,Selangor,Kuala Selangor,assault,robbery_solo_unarmed,2016,15
13009,Selangor,Kuala Selangor,assault,robbery_solo_unarmed,2017,11
13010,Selangor,Kuala Selangor,assault,robbery_solo_unarmed,2018,10
13011,Selangor,Kuala Selangor,assault,robbery_solo_unarmed,2019,13
13012,Selangor,Kuala Selangor,assault,robbery_solo_unarmed,2020,28
13013,Selangor,Kuala Selangor,assault,robbery_solo_unarmed,2021,15
13014,Selangor,Kuala Selangor,assault,robbery_solo_unarmed,2022,8
13015,Selangor,Kuala Selangor,assault,robbery_solo_unarmed,2023,9
13016,Selangor,Kuala Selangor,property,break_in,2016,90
13017,Selangor,Kuala Selangor,property,break_in,2017,76
13018,Selangor,Kuala Selangor,property,break_in,2018,74
13019,Selangor,Kuala Selangor,property,break_in,2019,93
13020,Selangor,Kuala Selangor,property,break_in,2020,93
13021,Selangor,Kuala Selangor,property,break_in,2021,116
13022,Selangor,Kuala Selangor,property,break_in,2022,94
13023,Selangor,Kuala Selangor,property,break_in,2023,121
13024,Selangor,Kuala Selangor,property,theft_other,2016,63
13025,Selangor,Kuala Selangor,property,theft_other,2017,43
13026,Selangor,Kuala Selangor,property,theft_other,2018,48
13027,Selangor,Kuala Selangor,property,theft_other,2019,71
13028,Selangor,Kuala Selangor,property,theft_other,2020,123
13029,Selangor,Kuala Selangor,property,theft_other,2021,163
13030,Selangor,Kuala Selangor,property,theft_other,2022,119
13031,Selangor,Kuala Selangor,property,theft_other,2023,165
13032,Selangor,Kuala Selangor,property,theft_vehicle_lorry,2016,14
13033,Selangor,Kuala Selangor,property,theft_vehicle_lorry,2017,26
13034,Selangor,Kuala Selangor,property,theft_vehicle_lorry,2018,7
13035,Selangor,Kuala Selangor,property,theft_vehicle_lorry,2019,3
13036,Selangor,Kuala Selangor,property,theft_vehicle_lorry,2020,8
13037,Selangor,Kuala Selangor,property,theft_vehicle_lorry,2021,14
13038,Selangor,Kuala Selangor,property,theft_vehicle_lorry,2022,7
13039,Selangor,Kuala Selangor,property,theft_vehicle_lorry,2023,3
13040,Selangor,Kuala Selangor,property,theft_vehicle_motorcar,2016,21
13041,Selangor,Kuala Selangor,property,theft_vehicle_motorcar,2017,20
13042,Selangor,Kuala Selangor,property,theft_vehicle_motorcar,2018,21
13043,Selangor,Kuala Selangor,property,theft_vehicle_motorcar,2019,26
13044,Selangor,Kuala Selangor,property,theft_vehicle_motorcar,2020,31
13045,Selangor,Kuala Selangor,property,theft_vehicle_motorcar,2021,25
13046,Selangor,Kuala Selangor,property,theft_vehicle_motorcar,2022,16
13047,Selangor,Kuala Selangor,property,theft_vehicle_motorcar,2023,16
13048,Selangor,Kuala Selangor,property,theft_vehicle_motorcycle,2016,230
13049,Selangor,Kuala Selangor,property,theft_vehicle_motorcycle,2017,155
13050,Selangor,Kuala Selangor,property,theft_vehicle_motorcycle,2018,136
13051,Selangor,Kuala Selangor,property,theft_vehicle_motorcycle,2019,156
13052,Selangor,Kuala Selangor,property,theft_vehicle_motorcycle,2020,128
13053,Selangor,Kuala Selangor,property,theft_vehicle_motorcycle,2021,79
13054,Selangor,Kuala Selangor,property,theft_vehicle_motorcycle,2022,92
13055,Selangor,Kuala Selangor,property,theft_vehicle_motorcycle,2023,107
13056,Selangor,Petaling Jaya,assault,causing_injury,2016,256
13057,Selangor,Petaling Jaya,assault,causing_injury,2017,155
13058,Selangor,Petaling Jaya,assault,causing_injury,2018,128
13059,Selangor,Petaling Jaya,assault,causing_injury,2019,145
13060,Selangor,Petaling Jaya,assault,causing_injury,2020,123
13061,Selangor,Petaling Jaya,assault,causing_injury,2021,130
13062,Selangor,Petaling Jaya,assault,causing_injury,2022,100
13063,Selangor,Petaling Jaya,assault,causing_injury,2023,96
13064,Selangor,Petaling Jaya,assault,murder,2016,9
13065,Selangor,Petaling Jaya,assault,murder,2017,7
13066,Selangor,Petaling Jaya,assault,murder,2018,13
13067,Selangor,Petaling Jaya,assault,murder,2019,4
13068,Selangor,Petaling Jaya,assault,murder,2020,4
13069,Selangor,Petaling Jaya,assault,murder,2021,7
13070,Selangor,Petaling Jaya,assault,murder,2022,4
13071,Selangor,Petaling Jaya,assault,murder,2023,7
13072,Selangor,Petaling Jaya,assault,rape,2016,19
13073,Selangor,Petaling Jaya,assault,rape,2017,42
13074,Selangor,Petaling Jaya,assault,rape,2018,30
13075,Selangor,Petaling Jaya,assault,rape,2019,38
13076,Selangor,Petaling Jaya,assault,rape,2020,31
13077,Selangor,Petaling Jaya,assault,rape,2021,38
13078,Selangor,Petaling Jaya,assault,rape,2022,21
13079,Selangor,Petaling Jaya,assault,rape,2023,33
13080,Selangor,Petaling Jaya,assault,robbery_gang_armed,2016,2
13081,Selangor,Petaling Jaya,assault,robbery_gang_armed,2017,1
13082,Selangor,Petaling Jaya,assault,robbery_gang_armed,2018,1
13083,Selangor,Petaling Jaya,assault,robbery_gang_armed,2019,0
13084,Selangor,Petaling Jaya,assault,robbery_gang_armed,2020,0
13085,Selangor,Petaling Jaya,assault,robbery_gang_armed,2021,0
13086,Selangor,Petaling Jaya,assault,robbery_gang_armed,2022,0
13087,Selangor,Petaling Jaya,assault,robbery_gang_armed,2023,1
13088,Selangor,Petaling Jaya,assault,robbery_gang_unarmed,2016,819
13089,Selangor,Petaling Jaya,assault,robbery_gang_unarmed,2017,630
13090,Selangor,Petaling Jaya,assault,robbery_gang_unarmed,2018,376
13091,Selangor,Petaling Jaya,assault,robbery_gang_unarmed,2019,296
13092,Selangor,Petaling Jaya,assault,robbery_gang_unarmed,2020,230
13093,Selangor,Petaling Jaya,assault,robbery_gang_unarmed,2021,95
13094,Selangor,Petaling Jaya,assault,robbery_gang_unarmed,2022,93
13095,Selangor,Petaling Jaya,assault,robbery_gang_unarmed,2023,78
13096,Selangor,Petaling Jaya,assault,robbery_solo_armed,2016,0
13097,Selangor,Petaling Jaya,assault,robbery_solo_armed,2017,0
13098,Selangor,Petaling Jaya,assault,robbery_solo_armed,2018,0
13099,Selangor,Petaling Jaya,assault,robbery_solo_armed,2019,0
13100,Selangor,Petaling Jaya,assault,robbery_solo_armed,2020,0
13101,Selangor,Petaling Jaya,assault,robbery_solo_armed,2021,0
13102,Selangor,Petaling Jaya,assault,robbery_solo_armed,2022,1
13103,Selangor,Petaling Jaya,assault,robbery_solo_armed,2023,0
13104,Selangor,Petaling Jaya,assault,robbery_solo_unarmed,2016,199
13105,Selangor,Petaling Jaya,assault,robbery_solo_unarmed,2017,304
13106,Selangor,Petaling Jaya,assault,robbery_solo_unarmed,2018,197
13107,Selangor,Petaling Jaya,assault,robbery_solo_unarmed,2019,180
13108,Selangor,Petaling Jaya,assault,robbery_solo_unarmed,2020,273
13109,Selangor,Petaling Jaya,assault,robbery_solo_unarmed,2021,114
13110,Selangor,Petaling Jaya,assault,robbery_solo_unarmed,2022,96
13111,Selangor,Petaling Jaya,assault,robbery_solo_unarmed,2023,91
13112,Selangor,Petaling Jaya,property,break_in,2016,750
13113,Selangor,Petaling Jaya,property,break_in,2017,616
13114,Selangor,Petaling Jaya,property,break_in,2018,552
13115,Selangor,Petaling Jaya,property,break_in,2019,556
13116,Selangor,Petaling Jaya,property,break_in,2020,413
13117,Selangor,Petaling Jaya,property,break_in,2021,255
13118,Selangor,Petaling Jaya,property,break_in,2022,317
13119,Selangor,Petaling Jaya,property,break_in,2023,327
13120,Selangor,Petaling Jaya,property,theft_other,2016,1059
13121,Selangor,Petaling Jaya,property,theft_other,2017,725
13122,Selangor,Petaling Jaya,property,theft_other,2018,726
13123,Selangor,Petaling Jaya,property,theft_other,2019,590
13124,Selangor,Petaling Jaya,property,theft_other,2020,684
13125,Selangor,Petaling Jaya,property,theft_other,2021,672
13126,Selangor,Petaling Jaya,property,theft_other,2022,474
13127,Selangor,Petaling Jaya,property,theft_other,2023,400
13128,Selangor,Petaling Jaya,property,theft_vehicle_lorry,2016,103
